node,degree,shell_index,closeness,betweenness,eigenvector
151,22,14,0.39246658566221143,127.26663789600121,0.004959560330523612
152,5,4,0.2873665480427046,54.5727656311821,0.001127137085927961
153,27,10,0.42002600780234073,2848.5100060083805,0.0060866816107341
154,14,12,0.3265925176946411,356.6468830221349,0.0031557416961972007
155,23,18,0.3641488162344983,159.26488134467664,0.005184813981817542
156,7,6,0.33060388945752306,37.233037142604054,0.0015780344420337
157,1,1,0.2307142857142857,0.0,2.2543249857859515E-4
158,23,18,0.3592880978865406,44.26170011265231,0.005184829745914163
159,10,6,0.34582441113490364,274.63917091208725,0.002254237281789608
160,7,6,0.24769938650306747,0.16666666666666666,0.0015780671046641908
161,20,15,0.337160751565762,72.08397926870946,0.004508157666376138
162,14,8,0.32075471698113206,107.12104398677053,0.003156119283010666
163,5,5,0.3185404339250493,77.22764933432028,0.001127169598123482
164,20,15,0.3514689880304679,227.58737891600995,0.004508163016322202
165,27,15,0.34107708553326294,66.52078909098613,0.0060859835605959365
166,18,14,0.3649717514124294,61.87487462950125,0.004057828159752245
167,4,3,0.2561459159397304,58.40439605606244,9.017009582746296E-4
168,5,4,0.26260162601626014,26.893655706700013,0.0011271519576466292
169,10,6,0.34768568353067814,241.68446099165297,0.002254247950612882
170,7,5,0.3246231155778894,91.67271439736103,0.0015780250885759864
171,3,2,0.2999071494893222,31.673395989253844,6.763039290600611E-4
172,3,3,0.23979213066072752,0.0,6.763109480376783E-4
173,8,5,0.2748936170212766,108.87736546651814,0.0018034461340497698
174,24,18,0.3704128440366972,370.89103742345736,0.005410258210223599
175,24,14,0.37733644859813087,369.3976009386773,0.005410416419322864
176,10,6,0.34252386002120894,380.3729336444715,0.002254296735268562
177,2,2,0.2833333333333333,14.809311510656151,4.508704846753987E-4
178,14,13,0.3246231155778894,4.658093503027753,0.003155696728980855
179,6,5,0.3035714285714286,138.13025633229879,0.0013525814199017924
180,25,14,0.36251402918069586,59.20701159314151,0.005635878327924762
181,24,14,0.37733644859813087,417.213766230724,0.005410439478743503
182,1,1,0.31604696673189825,0.0,2.2543001112371918E-4
183,3,3,0.32299999999999995,46.396142880902936,6.762561765232445E-4
184,13,12,0.33128205128205124,103.46475395660623,0.00293031074003373
186,49,11,0.4614285714285714,9316.646486974132,0.011046062273097953
187,12,12,0.355726872246696,61.11923910670833,0.0027051765401515083
188,14,7,0.3499458288190682,454.5822396197101,0.0031560205829930365
189,18,14,0.37083811710677383,261.2546869040729,0.004057814676815999
190,4,4,0.3064516129032258,5.045337174079953,9.017294386167028E-4
191,9,6,0.3428874734607219,367.21944262704784,0.002028893129062293
192,12,8,0.2868561278863233,51.30020455361798,0.002705251213540243
193,10,7,0.37126436781609196,525.5068056717503,0.002254212236174393
194,8,5,0.34143763213530653,257.5121022556542,0.0018034360670357628
195,8,6,0.3382198952879581,496.12725194229427,0.0018033873865208286
196,23,12,0.38544152744630067,355.9284320778291,0.005184964628824751
197,1,1,0.20838709677419354,0.0,2.2543749122624145E-4
198,7,5,0.3295918367346939,175.6266837210101,0.0015780309195038643
199,19,12,0.3704128440366972,118.98803944518191,0.004283266591603334
200,25,18,0.3641488162344983,111.72692693516814,0.0056356909498137065
201,19,12,0.36998854524627717,181.17142880421954,0.004283222566496762
202,39,14,0.40425531914893614,1153.7371796023017,0.008791967581346823
203,10,7,0.3111753371868979,460.48687300169,0.002254262155545921
204,20,12,0.37999999999999995,290.7705396609263,0.004508672160626756
205,11,8,0.2904676258992806,46.94029782992428,0.002479800389955921
206,24,12,0.37733644859813087,692.0384574145348,0.005410385406066316
207,1,1,0.2529365700861394,0.0,2.2542313709758316E-4
208,15,12,0.3545554335894621,62.46153622690403,0.003381498972773737
209,21,14,0.3721198156682028,489.5780225420241,0.00473413306976566
210,6,5,0.3126815101645692,58.228839583245616,0.0013525930113700347
211,41,14,0.4078282828282829,614.1582549443382,0.009242832856312836
212,6,4,0.3223552894211577,198.01933488069136,0.0013525808650826315
213,16,12,0.3721198156682028,433.7672372966962,0.003606886603106225
214,7,6,0.3421610169491525,22.984176194780172,0.001578033728211578
215,9,6,0.3510869565217391,522.8738853106283,0.0020288030785859785
216,12,7,0.3407172995780591,338.70447083937347,0.0027049741176265758
217,12,7,0.3210735586481113,385.07308603335775,0.002705160715060043
218,15,14,0.32494969818913483,5.89987514347706,0.0033811023235658186
219,30,16,0.402241594022416,593.7246053656218,0.006762808500878516
220,3,3,0.26090468497576735,0.0,6.762926884807089E-4
221,8,5,0.27844827586206894,19.265637963797104,0.001803475101558274
222,14,8,0.36292134831460676,523.7021844718086,0.0031560547958263776
223,8,3,0.2565528196981731,170.38392587101657,0.0018034163219688972
224,22,15,0.3354101765316719,37.570165939623564,0.004958948255023666
225,1,1,0.30074487895716945,0.0,2.254284713881466E-4
226,6,6,0.2643207855973813,1.2147186147186149,0.0013525981373239413
227,11,7,0.3319630010277492,143.83615709560598,0.002479727546607606
228,25,15,0.3428874734607219,153.04503834608184,0.005635189244885992
229,3,2,0.29797047970479706,137.78251901963813,6.763020936243183E-4
230,24,18,0.3678815489749431,22.363627963882674,0.005410253385807811
231,2,2,0.28711111111111115,1.9283299217122747,4.508565584788872E-4
232,23,15,0.34768568353067814,393.0983867279258,0.005184390571649838
233,4,4,0.30385700846660396,48.62708005417066,9.017322501526406E-4
234,4,3,0.2505818463925524,34.86914538769909,9.01708696462824E-4
235,6,6,0.24750957854406133,0.0,0.001352629370928496
236,15,7,0.34107708553326294,913.1940005882959,0.00338145934821216
237,24,18,0.37866354044548656,71.27540424339396,0.005410260418526093
238,21,14,0.36872146118721466,597.8450708275958,0.004734126975860838
239,18,15,0.3299284984678243,12.378013925791878,0.004057323304117281
240,10,7,0.2928377153218495,48.972318127026895,0.002254300372428116
241,19,14,0.3695652173913043,44.483204409485886,0.004283264380566204
242,24,11,0.42112125162972625,2340.5074317041444,0.005410316149913217
243,2,2,0.26916666666666667,96.01968791254481,4.508628239373604E-4
244,16,6,0.35533553355335534,915.7252766212259,0.0036069183126543627
245,4,4,0.3364583333333333,5.834229238077445,9.017319775362874E-4
248,9,5,0.314508276533593,487.87822095364845,0.0020288289658600854
250,15,13,0.34806034482758624,10.247079500164899,0.0033815248692705083
251,5,5,0.3382198952879581,56.75552868744879,0.0011271495782358483
252,21,14,0.3683010262257697,168.79220089294714,0.00473413512984679
253,9,9,0.3191699604743083,0.0,0.0020289188212885235
254,13,7,0.34768568353067814,426.82253458979676,0.002930364131324749
255,9,6,0.32364729458917835,82.52533173861964,0.002028895605453176
256,27,18,0.3849821215733016,198.13008371425394,0.006086555235153419
257,4,2,0.26894254787676936,253.76552461795032,9.016659889387853E-4
258,3,3,0.2561459159397304,0.0,6.762886154305844E-4
259,1,1,0.2960586617781852,0.0,2.254329873974863E-4
260,25,12,0.39729397293972935,447.7954560595062,0.005635847395266814
261,13,11,0.3584905660377359,41.682504012041974,0.002930572149900653
262,10,7,0.29497716894977166,30.3764098228342,0.0022541201137540206
263,58,14,0.44674965421853385,2801.8419399820123,0.013075144657334043
264,9,6,0.32364729458917835,319.34507449373285,0.002028788164350167
265,31,18,0.39583333333333337,352.6428700967002,0.006988261646812064
266,16,12,0.3549450549450549,261.1274087052301,0.0036069329837650718
267,3,2,0.29962894248608535,322.9902777777778,6.762966927462864E-4
268,3,3,0.3210735586481113,24.568926588486907,6.762838049622925E-4
269,1,1,0.2705192629815745,0.0,2.254273365914531E-4
270,1,1,0.25413060582218727,0.0,2.25435306479951E-4
271,10,7,0.34545454545454546,369.76538723806874,0.002254341061950712
272,40,12,0.4442916093535076,2068.1856070401464,0.009017333524665196
274,25,18,0.37083811710677383,123.43688342270833,0.005635678237326649
275,4,4,0.3105769230769231,1.5321730241082936,9.017306105194067E-4
276,8,6,0.3233233233233233,79.55820035984136,0.001803462157256208
277,9,7,0.33892969569779646,647.0723514870499,0.0020289155746727465
278,12,7,0.3111753371868979,264.72635419524914,0.002704964322658531
279,14,8,0.3289205702647658,254.45360993752558,0.0031560975785878157
280,25,15,0.3378661087866109,53.60485567965161,0.005635168450649818
281,13,9,0.3641488162344983,251.43019609732718,0.0029305718584783235
282,6,4,0.3138969873663751,191.9303786048115,0.0013525833950052463
283,10,7,0.36292134831460676,354.6087743991034,0.0022543333665312705
285,3,3,0.26238830219333875,0.0,6.762174263675775E-4
286,2,1,0.26111560226354086,322.0,4.5086637004162805E-4
287,6,5,0.29020664869721474,403.569146252966,0.0013525151710040689
288,13,6,0.3469387755102041,581.8453475870433,0.0029306384949428477
289,5,5,0.2693911592994162,0.0,0.0011270647452399378
290,8,5,0.30558183538315986,340.5260828292771,0.0018034137793843461
291,14,12,0.3645598194130925,76.93369496398677,0.00315607028464159
292,6,5,0.3319630010277492,334.82986130792773,0.001352563795714867
293,14,6,0.35223555070883317,1613.7218194787683,0.0031559264656554208
294,24,15,0.3169774288518155,294.7714213773407,0.00540978730279785
295,11,11,0.3340227507755946,1.7217568272107349,0.0024797853046584235
296,5,5,0.33506224066390045,79.52941501495455,0.0011271347444163345
297,8,5,0.3450854700854701,247.01120616351065,0.0018034428457280834
298,12,8,0.31666666666666665,59.33864569011819,0.002705238591492984
299,5,5,0.30850047755491883,0.8209222983136026,0.0011271777149905922
300,12,12,0.28383128295254834,0.3325641940934294,0.0027048702319307006
301,7,6,0.2833333333333333,119.75794995418137,0.0015778735620505635
302,3,3,0.22062841530054644,0.0,6.762771890996024E-4
303,4,4,0.2645372645372645,0.0,9.017378800837501E-4
304,3,2,0.25413060582218727,113.36216305688406,6.762549619627567E-4
305,2,2,0.25254104769351055,2.7695701048642225,4.5086710583071917E-4
306,23,15,0.3316221765913758,24.35697836551768,0.005184352013002628
307,21,15,0.3323045267489712,24.489396577404825,0.004733542172568339
308,2,1,0.31666666666666665,322.0,4.5086107312263934E-4
309,10,6,0.3289205702647658,143.92600798268163,0.002254318357291585
310,9,6,0.33999999999999997,255.2429367983441,0.0020288771474479294
311,1,1,0.29660238751147844,0.0,2.2543470652684226E-4
312,17,6,0.38636363636363635,1472.3054867648423,0.0038322841866949326
313,8,6,0.27820844099913866,8.71543863573893,0.001803466053802636
314,7,4,0.27820844099913866,281.7839423898739,0.0015779760789012768
315,28,14,0.4382632293080054,1757.3530075372626,0.006312060192288282
316,11,8,0.3126815101645692,362.8081714361016,0.0024798147893730495
317,2,2,0.21839080459770116,0.0,4.508334359876571E-4
318,18,12,0.36292134831460676,190.7537266671517,0.004057806790815158
319,1,1,0.26069410815173527,0.0,2.2542303164920432E-4
320,8,6,0.29257246376811596,126.83622632395226,0.0018034570628383496
321,25,12,0.4151670951156813,590.3945324611411,0.005635855756472779
322,10,6,0.3226773226773227,176.23884972800133,0.0022542169441703633
323,11,6,0.3382198952879581,1104.0901541996157,0.002479658639261827
324,14,12,0.33298969072164947,47.08892195216615,0.0031557212073826473
325,20,15,0.30074487895716945,14.693208313256338,0.004508119329242835
326,6,5,0.32075471698113206,81.26499336284077,0.0013526035119972883
327,9,9,0.3364583333333333,0.0,0.002028898071585461
328,8,6,0.3403582718651212,399.04699840575887,0.0018034784603896696
329,14,10,0.36998854524627717,248.00999368583678,0.003156082803788095
330,17,14,0.3507057546145494,39.30990884456343,0.0038324002876499574
331,1,1,0.2406855439642325,0.0,2.2543078501243048E-4
332,6,6,0.348435814455232,59.78076809103828,0.001352588044555544
334,1,1,0.31604696673189825,0.0,2.2543001112371918E-4
